Date,Startup,Industry,Location,Investor,Type,Amount,YearMonth
2015-08-26,PickMyLaundry,on-Demand Washing & Dry-Cleaning,New Delhi,GHV Accelerator,Seed Funding,100000.0,2015-08
2015-08-26,Belita,On-Demand Beauty Service,Mumbai,"India Quotient, LetsVenture investors, Lead Angels",Seed Funding,400000.0,2015-08
2015-08-26,EzySolare,solar products and services marketplace,Ahmedabad,Infuse Ventures,Seed Funding,0.0,2015-08
2015-08-26,FoodTalkIndia,Online Food Community Platform,Gurgaon,Undisclosed Investor,Seed Funding,500000.0,2015-08
2015-08-27,InstaSafe,Private Cloud Networks SAAS platform,Bangalore,Group of Investors,Seed Funding,0.0,2015-08
2015-08-27,Eazy Coach,Education Marketplace,Kolkata,Ravi Agarwal,Seed Funding,0.0,2015-08
2015-08-27,Djubo.com,Cloud Based Hotel Sales Platform,New Delhi,Ibibo Group,Private Equity,0.0,2015-08
2015-08-28,BetterButter.in,online recipe sharing platform,New Delhi,"Growx Ventures, Manish Singhal",Seed Funding,0.0,2015-08
2015-08-28,Vyomo,Beauty & Lifestyle Mobile Marketplace,Bangalore,Rocket Internet,Private Equity,2000000.0,2015-08
2015-08-28,RollMafia,QSR Restaurant Chain,Pune,Equentia Natural Resources,Seed Funding,160000.0,2015-08
2015-08-29,iamwire,Digital Media publishing platform,Gurgaon,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal",Seed Funding,0.0,2015-08
2015-08-31,DropKaffe,Online Coffee Delivery platform,Bangalore,"Manish Singhal, P39 Capital & Others",Seed Funding,300000.0,2015-08
2015-08-31,Reverie,Language Localization Cloud platform,Bangalore,"Aspada Investment Advisors, Qualcomm Ventures",Private Equity,4000000.0,2015-08
2015-08-31,Infinite Analytics,Big Data & predictive Analysis Platform,Mumbai,"Ratan Tata, Nikhil Vora & others",Private Equity,0.0,2015-08
2015-07-01,Parcelled,Online Logistics Platform,Bangalore,"Delhivery, Tracxn Labs",Seed Funding,0.0,2015-07
2015-07-01,Retigence Technologies,Business IT Intelligence Services,Mumbai,Omnivore Partners,Private Equity,0.0,2015-07
2015-07-01,Cloudcherry Analytics,CRM / Analytics platform,Chennai,"The Chennai Angels, IDG Ventures India",Seed Funding,1000000.0,2015-07
2015-07-01,iDreamCareer,Ed-Tech Platform,New Delhi,"ah! Ventures, Vivek Joshi, Mohit Satyanand & others",Seed Funding,0.0,2015-07
2015-07-01,Ola Cabs,Cab rental Mobile app,Bangalore,Ratan Tata,Private Equity,0.0,2015-07
2015-07-01,NxtGen,IT infrastructure & Data Center services,Bangalore,"IFC, Axon Partners, Intel Capital",Private Equity,13500000.0,2015-07
2015-07-02,BankBazaar,Online Financial Services,Chennai,"Amazon, Fidelity Growth Partners, Mousse Partners",Private Equity,60000000.0,2015-07
2015-07-02,Gozoomo,Used Car Marketplace,Bangalore,SAIF Partners,Private Equity,5000000.0,2015-07
2015-07-02,Zenatix,Internet of Things platform,Gurgaon,"Rajan Anandan, Kunal Bahl, Rohit Bansal, Rahul Khanna",Seed Funding,161000.0,2015-07
2015-07-03,CultureAlley,Language Learning App,Jaipur,Tiger Global,Private Equity,6500000.0,2015-07
2015-07-03,Goqii,Mobile Fitness Marketplace,Mumbai,Vijay Shekhar Sharma,Private Equity,0.0,2015-07
2015-07-03,Gingercrush,Custom Merchandize platform,Ahmedabad,"Gokul Jaykrishna, Brand Capital",Seed Funding,1000000.0,2015-07
2015-07-04,Elanic,P2P Pre-owned goods marketplace,Bangalore,"Rebright Partners, Tracxn Labs, Aneesh Reddy",Seed Funding,0.0,2015-07
2015-07-04,Stitchwood,Custom Furniture Marketplace,Mumbai,"Powai Lake Ventures, Ajeet Khurana & others",Seed Funding,395000.0,2015-07
2015-07-05,Urban Tailor,Online Tailoring Services,Bangalore,Group of angel investors,Seed Funding,0.0,2015-07
2015-07-06,ConfirmtTkt,Rail Ticket Confirmation predictor,Bangalore,Pravin Agarwala & others,Seed Funding,0.0,2015-07
2015-07-06,Paper Boat,Ethnic Beverages manufacturer,Gurgaon,"Sofina, Hillhouse Capital",Private Equity,30000000.0,2015-07
2015-07-06,getNow,Hyperlocal Goods marketplace,Nagpur,Atulya Mittal,Seed Funding,0.0,2015-07
2015-07-07,Wudstay,Budget Accommodation aggregator,Gurgaon,"Mangroves Capital Partners, Vikas Saxena",Private Equity,3000000.0,2015-07
2015-07-07,Liases Foras,Real Estate Rating & Analysis,New Delhi,DMG information Asia Pacific,Private Equity,5000000.0,2015-07
2015-07-07,Eatlo,Food Delivery platform,Bangalore,"Powai Lake Ventures, Globeinvestor, Abhishekh Goyal",Seed Funding,0.0,2015-07
2015-07-07,IndiaLends,Financial Tech,New Delhi,"DSG Consumer Partners, Siddharth Parekh",Private Equity,0.0,2015-07
2015-07-08,Quinto,Food Discovery App,Pune,Jaydeep Barman,Seed Funding,0.0,2015-07
2015-07-08,Saavn,Music Streaming App,Mumbai,"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest",Private Equity,100000000.0,2015-07
2015-07-08,Flytxt,Big Data & Analytics platform,Mumbai / Global,"Sunrise Capital GmBH, Big Data Investments B.V",Private Equity,11000000.0,2015-07
2015-07-08,Axtria,Big Data & Analytics platform,India / US,"Helion Venture Partners,Amarpreet Sawhney, Deshpande Foundation, Fred Khosravi, Richard S. Braddock",Private Equity,30000000.0,2015-07
2015-07-08,33Coupons,Coupon Aggregator Platform,Kanpur,Not Disclosed,Seed Funding,20000.0,2015-07
2015-07-08,Ampere,Electric Scooter manufacturer,Coimbatore,Ratan Tata,Seed Funding,0.0,2015-07
2015-07-08,Hopping Chef,Online Food-Tech Platform,Mumbai,Mirah Hospitality,Seed Funding,470000.0,2015-07
2015-07-08,Collectabillia,Celebrity Fashion Brand,Bangalore,Accel Partners,Private Equity,7500000.0,2015-07
2015-07-08,Lendingkart,Online Finance lending platform,Ahmedabad,"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta",Private Equity,10000000.0,2015-07
2015-07-08,Lybrate,Healthcare Mobile App,New Delhi,"Tiger Global Management, Ratan Tata, Nexus Venture Partners",Private Equity,10200000.0,2015-07
2015-07-08,Zoomcar,Self-driven vehicle rental,Bangalore,"Sequoia Capital, Empire Angels, NGP",Private Equity,11000000.0,2015-07
2015-07-09,\\xc2\\xa0News in shorts,\\xc2\\xa0News Aggregator mobile app,\\xc2\\xa0Noida,\\xc2\\xa0Tiger Global,Private Equity,0.0,2015-07
2015-07-09,\\xc2\\xa0Bluestone,\\xc2\\xa0Online Jewellery Store,\\xc2\\xa0Bangalore,"\\xc2\\xa0IvyCap Ventures, Accel Partners, Dragoneer Investment Group",Private Equity,0.0,2015-07
2015-07-09,\\xc2\\xa0Shopsity,\\xc2\\xa0Fashion Info Aggregator App,\\xc2\\xa0Gurgaon,"\\xc2\\xa0 Sandeep Aggarwal, Teruhide Sato",Seed Funding,0.0,2015-07
2015-07-09,\\xc2\\xa0Notesgen,\\xc2\\xa0Online Study Notes Marketplace,\\xc2\\xa0New Delhi,"\\xc2\\xa0Rajeev Saraf, Arvind Jha, R. Satya Narayanan",Seed Funding,0.0,2015-07
2015-07-10,\\xc2\\xa0Footprints Education,\\xc2\\xa0Pre-School Chain,\\xc2\\xa0Gurgaon,"\\xc2\\xa0LetsVenture, Kumar Bansal, Kshitij Jain",Seed Funding,0.0,2015-07
2015-07-10,\\xc2\\xa0Loylty Rewards,\\xc2\\xa0Premium Loyalty Rewards Point Management,\\xc2\\xa0Mumbai,\\xc2\\xa0IndianIdeas.com,Private Equity,0.0,2015-07
2015-07-13,\\xc2\\xa0Ameyo,\\xc2\\xa0Contact Center Software Platform,\\xc2\\xa0Gurgaon,\\xc2\\xa0Forum Synergies PE Fund,Private Equity,0.0,2015-07
2015-07-13,\\xc2\\xa0Mamagoto,\\xc2\\xa0Casual Dining restaurant Chain,\\xc2\\xa0New Delhi,\\xc2\\xa0Goldman Sachs,Private Equity,0.0,2015-07
2015-07-13,\\xc2\\xa0Satvacart,\\xc2\\xa0Online Grocery Delivery,\\xc2\\xa0Gurgaon,\\xc2\\xa0Palaash Ventures,Seed Funding,0.0,2015-07
2015-07-14,MySmartPrice,Online comparison engine,Hyderabad,"Accel Partners, Helion Venture Partners",Private Equity,10000000.0,2015-07
2015-07-14,Zenify,Residential Rental management platform,Bangalore,Atul Jalan,Seed Funding,0.0,2015-07
2015-07-14,Boxmyspace,Physical Storage warehouses,Mumbai,"Ritesh Veera, Singapore Angel Network, Orios Venture Partners,",Seed Funding,300000.0,2015-07
2015-07-14,HackerRank,Tech Recruitment platform,Bangalore,HR Technology fund,Private Equity,7500000.0,2015-07
2015-07-14,WickedRide,Bike Rental Platform,Bangalore,Undisclosed,Seed Funding,790000.0,2015-07
2015-07-14,WoWexpress,Tech enabled logistics platform,Mumbai,Tamarind Family Private Trust,Seed Funding,500000.0,2015-07
2015-07-15,Oyo Rooms,Budget Hotel Accommodation,Gurgaon,"Softbank, Sequoia Capital",Private Equity,100000000.0,2015-07
2015-07-15,Mobikon,Restaurant customer engagement platform,Pune,Jungle Ventures,Private Equity,2300000.0,2015-07
2015-07-15,InstaLively.com,Live video streaming app,New Delhi,"Anupam Mittal, Anand Chandrasekaran, Uday Shankar, Chetan Bhagat",Seed Funding,0.0,2015-07
2015-07-15,Roadrunnr,Hyper local logistics platform,Bangalore,"Sequoia Capital, Nexus Venture Partners, Blume Ventures",Private Equity,11000000.0,2015-07
2015-07-16,Ketto,Crowd Funding Platform,Mumbai,"Pradyumna Dalmia, Sudhir Rao & Others",Seed Funding,700000.0,2015-07
2015-07-17,QuikWallet,F&B sector Mobile Payment platform,Mumbai,Snow Leopard Technology Ventures,Private Equity,1600000.0,2015-07
2015-07-17,Omnikart,Industrial Supplies B2B ecommerce,Mumbai,"Sumit Gandhi, Manish Gandhi",Seed Funding,100000.0,2015-07
2015-07-20,Zo Rooms,Online budget hotel chain,New Delhi,"Tiger Global, Orios Venture Partners.",Private Equity,15000000.0,2015-07
2015-07-20,Innoviti,Payment Solutions platform,Bangalore,"Catamaran Ventures, New India Investment Corporation",Private Equity,4850000.0,2015-07
2015-07-21,ZenRadius,Online Hiring Platform,Bangalore,"Tracxn Labs, Deepak Singh",Seed Funding,0.0,2015-07
2015-07-21,Joy by nature,Organic Food ecommerce,New Delhi,"Mumbai Angels, Vriddhi Fund, Others",Private Equity,1000000.0,2015-07
2015-07-22,Iqlect,Big Data & Analytics platform,Bangalore,Exfinity Venture Partners,Private Equity,2000000.0,2015-07
2015-07-22,deGustibus,Fine Dining Restaurant Chain,Mumbai,India Value Fund Advisors,Private Equity,30000000.0,2015-07
2015-07-23,Nestaway,Luxury Rental Homes,Bangalore,"Flipkart, Tiger Global",Private Equity,12750000.0,2015-07
2015-07-23,Mswipe,Mobile Point of Sale payment solution,,"Falcon Edge Capital, Meru Capital, Ola, Matrix Partners, DSG Consumer Partners, Axis Bank",Private Equity,25000000.0,2015-07
2015-07-23,Myonsto,Online Grocers,Ahmedabad,Jayant Bokadia,Seed Funding,320000.0,2015-07
2015-07-23,iCrushiFlush,Casual Dating App,Mumbai,IDG Ventures India,Seed Funding,0.0,2015-07
2015-07-23,MedGenome,Clinical Genomics Provider,Bangalore,Sequoia Capital,Private Equity,20000000.0,2015-07
2015-07-23,HolidayIQ,Travel information portal,Bangalore,MakeMyTrip,Private Equity,15000000.0,2015-07
2015-07-23,Fitternity,Fitness Marketplace,Mumbai,Exfinity Venture Partners,Private Equity,1000000.0,2015-07
2015-07-23,Quikr,Online & Mobile classified listings,Mumbai,"AB Kinnevik, Falcon Edge Capital, Coatue Management",Private Equity,60000000.0,2015-07
2015-07-23,JetSetGo,Private Jet/ Helicopter Marketplace,New Delhi,YourWeCan Ventures,Seed Funding,0.0,2015-07
2015-07-24,BroEx,Real Estate Broker network App,Gurgaon,Lightspeed India,Private Equity,1000000.0,2015-07
2015-07-25,Shopatplaces,Ethnic/ Traditional Fashion Store,New Delhi,Indian Angel Network,Seed Funding,0.0,2015-07
2015-07-25,CredR,Used Bikes Marketplace,Mumbai,Fidelity Growth Partners,Private Equity,15000000.0,2015-07
2015-07-27,ManageMySpa,Spa & Salon Management Software,Hyderabad,Accel Partners,Private Equity,6000000.0,2015-07
2015-07-27,Townrush,B2B logistics delivery platform,Bangalore,Lightspeed Venture Partners,Seed Funding,0.0,2015-07
2015-07-27,Locus,Logistics Automation Platform,Bangalore,"growX ventures,\\xc2\\xa0 Manish Singhal",Seed Funding,0.0,2015-07
2015-07-27,Bevy,Online Hiring Platform,Bangalore,Varun Agarwal & Others,Seed Funding,0.0,2015-07
2015-07-28,Pepperfry,Online home d\\xc3\\xa9cor marketplace,Mumbai,"Goldman Sachs, Zodius Technology Fund, Bertelsmann India Investments Norwest Venture Partners.",Private Equity,100000000.0,2015-07
2015-07-28,Flipkart.com,Online Marketplace,Bangalore,Steadview Capital and existing investors,Private Equity,700000000.0,2015-07
2015-07-28,Opinio,Hyperlocal food & grocery store,Bangalore,"Accel Partners, Traxcn Labs & Others",Seed Funding,1300000.0,2015-07
2015-07-28,Zoctr,Health-Tech platform,Mumbai,"Sandeep Parwal, Krishan Gupta & Others",Seed Funding,1000000.0,2015-07
2015-07-29,Zimmber,Hyperlocal Handyman Services,Mumbai,"IDG Ventures India, Omidyar Network, Sherpalo Ventures,\\xc2\\xa0 Mohandas Pai",Private Equity,2000000.0,2015-07
2015-07-29,trueHb,Medical Tech Instruments,New Delhi,"Sachin and Binny Bansal, Malvinder and Shivinder Singh, Gurpreet Singh & others",Seed Funding,2400000.0,2015-07
2015-07-29,Zovi.com / Little App,Hyperlocal Deals Marketplace,Bangalore,"Paytm, SAIF Partners,\\xc2\\xa0 Tiger Global Management & others",Private Equity,50000000.0,2015-07
2015-07-29,Swajal,Innovative Water Solutions,Gurgaon,Abhishek Gupta,Private Equity,1200000.0,2015-07
2015-07-30,Pipa Bella,Online Jewelry Store,Mumbai,LionRock Capital,Private Equity,600000.0,2015-07
2015-07-30,Pragmatix,Business intelligence & Analytics,Mumbai,SIDBI Venture Capital Ltd,Private Equity,2400000.0,2015-07
2015-07-30,Droom.in,Used Vehicle Marketplace,New Delhi,"Lightbox Ventures, Beenos",Private Equity,16000000.0,2015-07
2015-07-30,MadRat Games,Educational Board Games,Bangalore,"Kunal Bahl, Rohit Bansal",Seed Funding,168000.0,2015-07
2015-07-30,Noodle Play,Chinese food delivery,Mumbai,"Elliot Stechman, Gautam Sinha, Ambarish Ray",Seed Funding,168000.0,2015-07
2015-07-30,Wassup,On-Demand Laundry & Dry cleaning App,Chennai,B S Nagesh,Private Equity,0.0,2015-07
2015-07-30,Cartisan,On-Demand Car services App,Bangalore,"YouWeCan Ventures,\\xc2\\xa0 Aprameya Radhakrishna",Seed Funding,0.0,2015-07
2015-07-31,LazyLad,Hyperlocal Grocery App,Gurgaon,"Jai Choi, Kiyohiro Sugashita, Hirokazu",Private Equity,500000.0,2015-07
2015-07-31,TripFactory,Online Curated Holiday package bookings,Bangalore,"Aarin Capital Partners,",Private Equity,0.0,2015-07
2015-07-31,Prothom,Hasbro Toy Manufacturer,Pune,Oliphabs Capital,Private Equity,2000000.0,2015-07
2015-07-31,Bona Vita,Travel Tech,Gurgaon,MakeMyTrip,Private Equity,5000000.0,2015-07
2015-06-01,Vyomo,Beauty and Wellness Platform,New Delhi,Aprameya Radhakrishna,Seed Funding,0.0,2015-06
2015-06-01,Veeba Foods,Healthy Food Manufacturer,New Delhi,"DSG Consumer Partners, Saama Capital.",Private Equity,6000000.0,2015-06
2015-06-01,Truebil,Used Car Marketplace,Mumbai,"Kae Capital, Anupam Mittal",Seed Funding,500000.0,2015-06
2015-06-01,Meritnation,Online Learning Platform,New Delhi,InfoEdge,Private Equity,4000000.0,2015-06
2015-06-01,Eattreatonline,Healthy Food Online Community,New Delhi,Group of 15 Angel Investors,Seed Funding,350000.0,2015-06
2015-06-01,CredR,Used two-wheeler Marketplace,Mumbai,GrowthStory,Seed Funding,0.0,2015-06
2015-06-01,Glamrs,Online Fashion Video Portal,Mumbai,"Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri",Private Equity,1000000.0,2015-06
2015-06-01,Proviera,Probiotic Technology Products Manufacturer,Chennai,Infuse Ventures,Private Equity,550000.0,2015-06
2015-06-01,Arth DesignBuild,Architectural Design & Consulting,Hyderabad,Srinivas Tirupati,Seed Funding,500000.0,2015-06
2015-06-02,Saama,Big Data & Analytics Services,Pune / US,Carrick Capital Partners,Private Equity,35000000.0,2015-06
2015-06-02,AllIzHealth,Preventive Healthcare Services,Pune,Mumbai Angels & Other angel investors,Seed Funding,350000.0,2015-06
2015-06-02,Karma Healthcare,Tech-enabled Rural Healthcare Services,Udaipur,Ennovent Impact Investment Holding,Private Equity,0.0,2015-06
2015-06-03,Entropy Innovations,Engineering Innovations,Mumbai,Mark Mobius & 9 Other Angel investors,Seed Funding,0.0,2015-06
2015-06-03,Propstack,Real Estate Intelligence Platform,Mumbai,DMG Information,Private Equity,3000000.0,2015-06
2015-06-03,MyTaxiIndia,Online Car Rental Affiliates,New Delhi,Green House Ventures,Seed Funding,100000.0,2015-06
2015-06-03,Arkin Net,Data Center Software platform,Pune / US,Nexus Venture Partners,Private Equity,15000000.0,2015-06
2015-06-03,Little Black Book Delhi,Online City & Lifestyle Guide,New Delhi,"Rajan Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra",Seed Funding,150000.0,2015-06
2015-06-03,MyPoolin,P2P Payments platform,New Delhi,"Sharad Sharma, Rajan Anandan, Sunil Kalra, Amit Ranjan, Rohan Malhotra,\\xc2\\xa0 Arjun Malhotra, Gautam Gandhi",Seed Funding,0.0,2015-06
2015-06-03,iCustomadeit,Bespoke Merchandize Marketplace,Pune,"Virendra Shahney, Dr Paresh Doshi",Seed Funding,250000.0,2015-06
2015-06-03,KAARYAH,Women Lifestyle Marketplace,Gurgaon,Ratan Tata,Seed Funding,0.0,2015-06
2015-06-04,Ecom Express,Logistics Solution Provider,New Delhi,Warburg Pincus,Private Equity,137000000.0,2015-06
2015-06-04,Vidooly,Video Intelligence Platform,Noida,Bessemer Venture Partners,Private Equity,1000000.0,2015-06
2015-06-04,Zopper,Hyperlocal Shopping App,Mumbai,"Tiger Global,\\xc2\\xa0 Nirvana Ventures Advisors",Private Equity,20000000.0,2015-06
2015-06-04,Flipkart,eCommerce platform,Bangalore,Morgan Stanley,Private Equity,50000000.0,2015-06
2015-06-05,kWatt Solutions,Renewable energy solutions,Mumbai,,Seed Funding,500000.0,2015-06
2015-06-05,Medwell Ventures,Healthcare\\nService provider,Bangalore,"Fidelity Growth Partners, Fidelity Biosciences",Private Equity,10000000.0,2015-06
2015-06-05,Jugnoo,Auto Rickshaw Based Services,Chandigarh,"Snow Leopard, Paytm",Private Equity,5000000.0,2015-06
2015-06-08,PosterGully,Artist / Designer Marketplace,New Delhi,"Natarajan Iyer,Rajesh Sawhney,\\xc2\\xa0 & other Angel investors.",Seed Funding,0.0,2015-06
2015-06-08,Applied Solar Technologies,Off-grid Solar Power,Mumbai,"Future Fund,Bessemer Venture, Capricorn Investment and IFC",Private Equity,40000000.0,2015-06
2015-06-09,Clovia,Private Label lingerie Ecommerce,New Delhi,IvyCap Ventures,Private Equity,5000000.0,2015-06
2015-06-09,Swiggy,Online Food Ordering,Bangalore,"Norwest Venture Partners, SAIF Partners, Accel Partners",Private Equity,16500000.0,2015-06
2015-06-09,PayMango,Mobile Commerce Platform,Gurgaon,Group of Angel Investors,Seed Funding,234000.0,2015-06
2015-06-09,Printland,Online Printing Services,New Delhi,SIDBI Venture Capital Ltd,Private Equity,0.0,2015-06
2015-06-09,Teritree,Digital Marketing Services,Bangalore,KCL,Seed Funding,140000.0,2015-06
2015-06-10,Guiddoo,Travel Guide Mobile App,Mumbai,"Pawan Borle, SVP Fly Dubai & Others",Seed Funding,0.0,2015-06
2015-06-10,Voonik,Fashion Ecommerce store,Bangalore,"Sequoia Capital, Seedfund",Private Equity,5000000.0,2015-06
2015-06-11,AdStringO,Mobile Compression Software,Mumbai,"Arihant Patni, Vishal Khare,\\xc2\\xa0 Viswanath Ramachandran",Seed Funding,350000.0,2015-06
2015-06-11,Faircent.com,Peer to Peer Lending platform,Gurgaon,M&S Partners Pte. Ltd,Seed Funding,250000.0,2015-06
2015-06-12,La Renon,Global Healthcare products,Ahmedabad,Sequoia Capital,Private Equity,16000000.0,2015-06
2015-06-15,Homelane,Home Furnishing Solutions,Bangalore,Sequoia Capital,Private Equity,50000000.0,2015-06
2015-06-15,iSTAR,Skill Training & Placement Platform,Bangalore,Unitus Seed Fund,Private Equity,0.0,2015-06
2015-06-15,Shippr,Intra-City Logistics service,Bangalore,i2india Pvt Ltd,Seed Funding,500000.0,2015-06
2015-06-16,FoodAbhi,online tiffin service aggregator,Mumbai,Group of angel investors,Seed Funding,0.0,2015-06
